,train_loss,valid_loss,train_acc,valid_acc,train_auc,valid_auc
42,0.12065967569108652,0.17895145041746285,0.9541028097062579,0.9354864433811803,0.9986611649972518,0.9966312855129157
43,0.12147343147510267,0.12061219733085393,0.9547014687100894,0.9557416267942583,0.9986365671514886,0.9971764475874122
44,0.11728529324479105,0.13051457199793573,0.9559087643678161,0.9496810207336523,0.9987110085733433,0.9971569449739863
45,0.11537502252614008,0.12594212726017948,0.956397669220945,0.9542264752791069,0.9987443985162281,0.9970867618064265
46,0.11381468953711549,0.13279157276303075,0.9567269316730523,0.9504784688995215,0.9987839097651492,0.996960920443701
47,0.11438244239065755,0.11552478508969267,0.9572158365261814,0.9586921850079745,0.9987986656457727,0.996907412785629
48,0.11159619228352033,0.15424569893120654,0.9579042943805874,0.945334928229665,0.9988360953399138,0.9966411062365111
49,0.11265283599560465,0.14311919271172863,0.9579940932311622,0.9475677830940988,0.9988235442495624,0.9967935683919233
50,0.10898817348464754,0.14812170268500904,0.9582435344827587,0.9500398724082935,0.9989215560083302,0.9964271887352772
51,0.112458804639688,0.14366553119759862,0.957724696679438,0.9441786283891547,0.9988018069585932,0.9966119739049266
52,0.10880902424216714,0.1313635026064987,0.9596404054916986,0.9533891547049442,0.9988787747838506,0.9966687304342484
53,0.11020539200273531,0.13017456444288222,0.9586226851851852,0.9543859649122807,0.9989131432287873,0.9969629185263172
54,0.10565812208743844,0.15420080874189254,0.9598399584929758,0.943341307814992,0.9989905253016688,0.9968131171778102
55,0.10460140665961962,0.13441093495394735,0.9609275223499362,0.9498006379585326,0.9990015497570593,0.9967469825388605
56,0.1034744486968272,0.11490225109802416,0.9608277458492975,0.957615629984051,0.9990256243751385,0.9968244494302593
57,0.1034364526793832,0.13804066727607422,0.9610173212005109,0.9513955342902711,0.9990175491119131,0.9963051329193647
58,0.10543641024875867,0.11819894541249591,0.9602789750957854,0.9557416267942583,0.9990029653690529,0.9971083434840674
59,0.10311414018242043,0.14792591064960114,0.9609375,0.9453748006379585,0.9990235306363212,0.9967382268222805
60,0.10269065618041891,0.13606161445774445,0.9620749521072797,0.9532296650717703,0.9990273184410953,0.9970394107711612
61,0.10026650772011234,0.13244655383298087,0.9620949074074074,0.9537081339712918,0.9990918177484507,0.9964865378626575
62,0.09663469383757284,0.11357937171955332,0.9640205938697318,0.9598484848484848,0.9991438826670727,0.9967007493282096
63,0.09953473223778841,0.12909645223065835,0.963102650063857,0.9529904306220096,0.9990713244592273,0.9965357588302526
64,0.09602533902852889,0.14841023001866616,0.9635416666666666,0.9474880382775119,0.9991680090366071,0.9959269669902352
65,0.10033995786292459,0.1286206415739606,0.9627135217113666,0.9526714513556619,0.9990841788349262,0.9960384443525307
66,0.0958466331053751,0.12927214493667907,0.9648188058748404,0.9529106858054226,0.9991620205861975,0.9965313223269978
67,0.09670713785477568,0.12718698447121088,0.964000638569604,0.9550239234449761,0.9991496075542616,0.9965745916903993
68,0.09731654031505663,0.12625689542794755,0.9632523148148148,0.9551435406698564,0.9991586362069148,0.9964291462688663
69,0.09556096159594359,0.11195760620837382,0.9637911079182631,0.9605263157894737,0.9991789395398893,0.9968369994021453
70,0.0938865045642043,0.13131567994246504,0.965467353128991,0.9531499202551834,0.9991792288265726,0.9968331831898372
71,0.09281312128830248,0.14561225170153214,0.9645394316730523,0.9519537480063796,0.9992281495261893,0.9965193248933091
72,0.09089007180285665,0.17853626872109205,0.966584849936143,0.9360845295055822,0.9992345632089533,0.9964251134550591
73,0.092973048534268,0.15880009085371244,0.9656469508301405,0.94377990430622,0.9991942554572137,0.9964158739161261
74,0.09217148232647787,0.13237574464728766,0.9656669061302682,0.954585326953748,0.9992543372122028,0.996282750722786
75,0.09024131607273725,0.12928676638297645,0.966305475734355,0.9526315789473684,0.9992731523498701,0.996547164581277
76,0.08780644960602887,0.1389599085405129,0.9674628831417624,0.9507575757575758,0.9992680201530945,0.9961108657565316
77,0.09143417259381764,0.14468984484142217,0.9671036877394636,0.9480861244019139,0.9992198423189476,0.9967872876765651
78,0.08828190705460032,0.12229754278057711,0.9679418103448276,0.9568580542264753,0.9992703753594292,0.996603279265202
79,0.08806762727721142,0.11939848527622543,0.9671136653895275,0.9594497607655502,0.9992631374278483,0.996056830377788
