,train_loss,valid_loss,train_acc,valid_acc,train_auc,valid_auc
0,1.40060416903476,0.6813847452854743,0.5071739303959132,0.8013955342902711,0.9145091950933685,0.9719963344523422
1,0.6750554710520843,0.45488670585814567,0.7693865740740741,0.8596491228070176,0.9746951246733777,0.9838080026309377
2,0.5094599412922097,0.37107896377456695,0.8245629789272031,0.8851674641148325,0.9835289767109293,0.9881460534147849
3,0.41865678327871764,0.3186707035555129,0.8519316730523627,0.900438596491228,0.9882580230361346,0.9914095770050548
4,0.35532512321286414,0.29220283706496236,0.8700411079182631,0.9072567783094099,0.9910198200634585,0.9930109276284325
5,0.30723603136962485,0.3148997792040008,0.8833812260536399,0.9027511961722487,0.9928453690481077,0.993007335506202
6,0.2877717935514541,0.26474449551491464,0.8891383301404853,0.9104864433811802,0.9934307028269446,0.9939898727810015
7,0.2680384227573544,0.18626268901055526,0.8940373563218391,0.9371212121212121,0.9939808609753464,0.994235602607322
8,0.25105129693338374,0.2365675019987073,0.9001237228607918,0.9204944178628389,0.9946102997690675,0.9943442067611175
9,0.23499899933097482,0.24304352218575445,0.9051125478927203,0.917822966507177,0.9950359159030323,0.9945844295185922
10,0.22521453363337351,0.20908234050059063,0.9091634738186463,0.9289872408293461,0.9953409153632746,0.9949083547365333
11,0.2120084066875334,0.21620107396729205,0.9140724776500638,0.9263556618819777,0.9957749200220152,0.9949934993577224
12,0.2065518517481541,0.20326421223269966,0.9143817848020435,0.9300239234449761,0.9958898487944128,0.9952557878147551
13,0.20408766306688317,0.16416053186472793,0.9156090357598978,0.941267942583732,0.9959004385327691,0.9952670230524047
14,0.1973601465872623,0.23649729606817158,0.917963761174968,0.9196570972886763,0.996178344015298,0.9951225782400075
15,0.1910764814564928,0.1771496750282623,0.9205878831417624,0.9374401913875599,0.9962793760303638,0.995216175773689
16,0.18529466279635295,0.1646749660359134,0.9236909323116219,0.9401116427432217,0.996466900769276,0.9954602753881235
17,0.1836698009960341,0.17916949553818876,0.9240501277139208,0.9374800637958532,0.996489485530415,0.9953806194201091
18,0.18001717951685556,0.1990211913903817,0.9250279374201787,0.9295055821371611,0.9966712411293123,0.9956048747338213
19,0.17581733612441108,0.18240778301457636,0.9267341155810983,0.9358851674641149,0.9968478332330829,0.995310833356413
20,0.17121165777219366,0.1498355363364325,0.9286198914431673,0.9450956937799043,0.9969399183484439,0.9953887845463605
21,0.1708231697723944,0.1422084928824958,0.929268438697318,0.9460127591706539,0.9969009399010754,0.995715356861334
22,0.16543435614925023,0.19711217552248098,0.9313238346104725,0.9336523125996811,0.9970495967572175,0.9956251401981724
23,0.16689422138699156,0.16974607788750448,0.9322916666666666,0.9388755980861244,0.9971290547327355,0.9955965315553649
24,0.15947305177731566,0.16569876064033737,0.9343869731800766,0.9398325358851675,0.9972927547354228,0.995632163642416
25,0.15993951889931862,0.1377908915139101,0.9339180236270753,0.9474880382775119,0.997338817081763,0.9958430796520896
26,0.1551438667870232,0.1519514635439883,0.9356740900383141,0.9442185007974482,0.9974461990237341,0.9960346458275323
27,0.15302890738980052,0.16538410127819966,0.9371607598978289,0.936762360446571,0.9975385827199655,0.9953606151160266
28,0.14848928491121,0.13157831253549535,0.9393458652618135,0.9511164274322169,0.9976705428705255,0.9957416969228146
29,0.14736200802021976,0.15101875115276736,0.9401440772669221,0.9431818181818182,0.9977229167075001,0.9958025300268115
30,0.14493865468004855,0.13002487913346808,0.9410320881226054,0.9523923444976077,0.9978037398504201,0.995326128864821
31,0.14118730769146792,0.15654848148743664,0.941890166028097,0.9419059011164275,0.9979358594455755,0.9957333499635944
32,0.14818598141528744,0.15062711552570482,0.9402837643678161,0.9411881977671451,0.9977667937601489,0.9955603634004608
33,0.1386951982281977,0.12289859412575885,0.9439156289910601,0.9535885167464114,0.9980138428519263,0.9960032961930309
34,0.13927386235029504,0.1578995312174778,0.9442349137931034,0.9425837320574163,0.997992498263074,0.99578318338966
35,0.13906247381880188,0.1548152700493131,0.9454920977011494,0.9430223285486443,0.9980656666639012,0.9959443868116135
36,0.13333112750586817,0.1592627316673912,0.9461206896551724,0.941427432216906,0.9981960419675763,0.9957691943675097
37,0.13217574688726913,0.15759522526977268,0.9465796615581098,0.9407097288676236,0.9982198404379039,0.9955331722682641
38,0.12800867303390226,0.15804745061844175,0.9489742975734355,0.9438995215311005,0.9983152767442417,0.995852404785535
39,0.1289593060107161,0.14679971369485031,0.9489942528735632,0.9475279106858054,0.9983009496474308,0.9957353367961868
40,0.12538020716752502,0.1681043008859036,0.9491538952745849,0.9379984051036683,0.9983874577008546,0.9949751514242335
41,0.12341653694270022,0.1260393329635106,0.9516882183908046,0.9517543859649122,0.9984523088239572,0.9957208811834677
42,0.12154283757049829,0.14470182740120766,0.951797972541507,0.9462519936204147,0.9985245873155763,0.9957056630530914
43,0.1218869168049095,0.14730331523941176,0.9521372126436781,0.9471291866028708,0.9984925605066766,0.9958463111745016
