,train_loss,valid_loss,train_acc,valid_acc,train_auc,valid_auc
23,0.15241443833857518,0.14338243552525007,0.9421695402298851,0.9465311004784689,0.9978661756502295,0.9966511313241286
24,0.15071135841547054,0.1405752620066774,0.9427482439335888,0.9451754385964912,0.9979359120437591,0.9966823247094587
25,0.14866210877361566,0.15503224733424595,0.9436462324393359,0.9455342902711323,0.9979887023452849,0.996762271514258
26,0.14559356971009363,0.15411213459995984,0.9448136174968071,0.9458133971291866,0.9980856521344982,0.996544519769415
27,0.14294802594615555,0.15410424778859952,0.9456417624521073,0.9423444976076555,0.998186469061167,0.9970485078991033
28,0.1380995745039293,0.18855626364420136,0.9474377394636015,0.9350079744816587,0.9982801629901866,0.9964279634189048
29,0.13910341969281692,0.13756209272609524,0.9478767560664112,0.9502791068580543,0.9982305666473009,0.9968255695827748
30,0.1381550304038778,0.14300869912578035,0.9475574712643678,0.94688995215311,0.9982330759927633,0.9965769014933895
31,0.13437393451850282,0.15493475112785995,0.9487747445721584,0.9446570972886762,0.9983251861283395,0.996858122140433
32,0.13202955630837707,0.15491256994144845,0.9498922413793104,0.9430622009569378,0.9984322186677422,0.9962076288041476
33,0.1305560568049383,0.14079536815070878,0.9508999840357599,0.94688995215311,0.998407607399438,0.9970065957321846
34,0.12717065081089998,0.14295379435808522,0.9520174808429118,0.9478468899521532,0.9985077426644557,0.9966833119287201
35,0.12578905467558069,0.1703972294435645,0.9523367656449553,0.9391148325358851,0.9985544247766222,0.9966130093491591
36,0.12137647561540525,0.13974639385494678,0.9538733237547893,0.9490829346092504,0.998614888410271,0.9963469826294088
37,0.1255135316268857,0.16285463053466387,0.9525063856960408,0.9438596491228071,0.9985800229064133,0.996071215941479
38,0.12059614397237069,0.1521691310589729,0.9540728767560664,0.9438995215311005,0.9986527363021962,0.9964034986823208
39,0.12191253972491897,0.14542724773596902,0.9543422733077905,0.9475677830940988,0.9985989960760866,0.9966729197516585
40,0.12115745842075057,0.12551945682784013,0.9543921615581098,0.9531100478468899,0.9986126168186744,0.996675126942518
41,0.11665598009786515,0.11553957815678019,0.9560883620689655,0.9599681020733652,0.9987439364060787,0.996876997573171
42,0.11668260171770403,0.17226809071078064,0.9564575351213283,0.9424242424242424,0.9987848571585494,0.9960555422751279
43,0.11609162034559159,0.1443425048962759,0.9556693007662835,0.9489234449760765,0.9987573565094962,0.9960098752946767
44,0.11478094061022617,0.1424434199113591,0.957026261174968,0.9477272727272728,0.9987691693148713,0.9957434166822932
45,0.11169432528483136,0.12411359345423152,0.9566870210727969,0.9571371610845295,0.9988269170903603,0.9957327107291287
46,0.10981711208956622,0.13559077454488097,0.9583333333333334,0.949481658692185,0.998873439960568,0.996099198093055
47,0.1121261638198733,0.1352917132620238,0.9575949872286079,0.9486842105263158,0.9988909769230984,0.9962215186209477
48,0.10725587976589879,0.12471341270309852,0.9597302043422733,0.9544258373205742,0.9989375520105969,0.996017363394936
49,0.10779972619225263,0.11779642726524708,0.9591215676883781,0.9586124401913876,0.998926618242794,0.9963260219241162
50,0.10710446330190966,0.18417443736005917,0.9595007183908046,0.9330143540669856,0.9989432046177631,0.9956375374942855
51,0.10655256531576678,0.1673465816225273,0.9598998243933589,0.9399122807017544,0.9989332040542882,0.9953502233918995
